,New_feature,Volume,Subjectivity,Sentiment,NIFTY50,NIFTY50_train_pred
10377,12091.0,437700.0,0.0,0.0,0.0,1.0
16364,14093.0,660700.0,0.3,0.0,0.0,
17554,14574.0,451800.0,0.0,-1.0,1.0,
11312,12189.0,501200.0,0.5,1.0,0.0,1.0
20342,17574.0,356400.0,0.0,0.0,0.0,
5106,10746.0,192100.0,0.5,1.0,1.0,1.0
542,10384.0,194000.0,0.362962963,1.0,0.0,1.0
9395,11032.0,687100.0,0.466666667,1.0,0.0,1.0
17350,15160.0,493200.0,0.346428571,1.0,0.0,
12969,10093.0,632400.0,1.0,1.0,0.0,1.0
20259,17902.0,232100.0,0.535714286,1.0,0.0,
3394,11396.0,203700.0,0.0,0.0,1.0,1.0
12311,9092.0,734400.0,0.278571429,1.0,1.0,1.0
11288,12182.0,411700.0,0.8,-1.0,0.0,1.0
14513,11535.0,0.0,0.644444444,1.0,0.0,
17280,17751.0,395800.0,0.466721889,1.0,1.0,
16329,14483.0,776800.0,0.0,0.0,0.0,
20841,16992.0,144800.0,0.0,0.0,1.0,
10906,12325.0,491600.0,0.666666667,-1.0,0.0,1.0
11138,10572.0,284800.0,0.9,1.0,0.0,1.0
3964,10507.0,381300.0,0.9,-1.0,1.0,1.0
6674,11247.0,680800.0,0.3875,-1.0,0.0,1.0
16401,13809.0,637900.0,1.0,1.0,0.0,
16388,13809.0,637900.0,0.466666667,1.0,0.0,
3591,11335.0,240900.0,0.9,1.0,0.0,1.0
18863,15700.0,254800.0,0.0,0.0,1.0,
2566,11036.0,0.0,0.066666667,0.0,1.0,1.0
10953,12325.0,491600.0,0.0,0.0,0.0,1.0
18688,15762.0,242100.0,0.875,1.0,0.0,
5049,10919.0,318900.0,0.387956488,1.0,0.0,1.0
1081,10540.0,206100.0,0.313888889,-1.0,1.0,1.0
5919,10727.0,521900.0,0.0,0.0,0.0,1.0
14824,11355.0,572200.0,0.3,0.0,1.0,
2025,11884.0,447900.0,0.75,1.0,0.0,1.0
13388,10235.0,936500.0,0.0,0.0,1.0,1.0
19871,9850.0,716100.0,0.443333333,1.0,0.0,
7940,10561.0,262600.0,0.433333333,1.0,1.0,1.0
19608,17879.0,360100.0,0.0,0.0,1.0,
16913,14939.0,935600.0,0.0,0.0,1.0,
1014,10486.0,213100.0,0.266666667,1.0,0.0,1.0
15161,11816.0,704000.0,0.6,-1.0,0.0,
18621,15826.0,0.0,0.0,0.0,1.0,
9297,10810.0,508800.0,0.642857143,1.0,0.0,1.0
5264,10523.0,184300.0,0.0,0.0,0.0,1.0
9692,11941.0,823100.0,0.0,0.0,1.0,1.0
2181,10778.0,229800.0,0.3625,1.0,1.0,1.0
17384,14418.0,605100.0,0.0,0.0,0.0,
17814,15089.0,583900.0,0.4,1.0,1.0,
12318,9092.0,734400.0,0.454545455,1.0,1.0,1.0
5123,10850.0,377500.0,0.5,1.0,0.0,1.0
1780,10727.0,173800.0,0.499166667,1.0,1.0,1.0
18764,10799.0,456100.0,0.333333333,1.0,1.0,
15675,13383.0,543200.0,0.4,1.0,1.0,
7635,17057.0,231700.0,0.0,0.0,0.0,1.0
14226,11631.0,807000.0,0.666666667,1.0,1.0,1.0
17726,14827.0,647400.0,0.45,1.0,0.0,
18967,15685.0,243200.0,0.466666667,1.0,1.0,
20849,17054.0,182600.0,0.4,-1.0,0.0,
10593,12193.0,304100.0,0.0,0.0,1.0,1.0
15223,11776.0,674300.0,0.0,0.0,1.0,
5145,10718.0,223400.0,0.5,1.0,0.0,1.0
2161,10771.0,223600.0,0.219047619,1.0,0.0,1.0
11475,12105.0,502600.0,0.0,0.0,0.0,1.0
14329,11360.0,681300.0,0.388,1.0,1.0,1.0
14853,11244.0,728900.0,0.0,0.0,1.0,
6475,11483.0,350400.0,0.0625,0.0,0.0,1.0
3972,10507.0,381300.0,0.0,0.0,1.0,1.0
1430,10405.0,251700.0,0.5625,-1.0,0.0,1.0
3084,11410.0,232600.0,0.05,0.0,1.0,1.0
2523,11036.0,0.0,0.0,0.0,1.0,1.0
11972,8536.0,865600.0,0.5,-1.0,1.0,1.0
10166,11316.0,1017500.0,0.4,1.0,1.0,1.0
18957,15692.0,457900.0,0.434242424,1.0,1.0,
6049,10807.0,415000.0,0.45,1.0,0.0,1.0
17135,14637.0,456400.0,0.7,-1.0,0.0,
17201,14741.0,594500.0,0.0,0.0,1.0,
3732,10955.0,478100.0,0.0,0.0,0.0,1.0
8585,11954.0,789300.0,0.25,1.0,1.0,1.0
19828,18127.0,506700.0,0.335,1.0,1.0,
9575,11633.0,867600.0,0.0,0.0,0.0,1.0
6281,12021.0,605800.0,0.0,0.0,1.0,1.0
5954,10663.0,425100.0,0.1,1.0,0.0,1.0
16709,15171.0,770600.0,0.425,1.0,0.0,
18345,15835.0,314600.0,0.283333333,-1.0,1.0,
8926,10964.0,412500.0,0.25,1.0,0.0,1.0
8738,10818.0,668200.0,0.4,1.0,0.0,1.0
1377,10193.0,249500.0,0.618181818,1.0,0.0,1.0
1726,10572.0,260800.0,1.0,1.0,1.0,1.0
3759,10949.0,387000.0,0.241666667,-1.0,0.0,1.0
10637,12079.0,396500.0,0.50530303,-1.0,1.0,1.0
19916,18491.0,469900.0,0.0,0.0,1.0,
4090,10155.0,302600.0,0.5,1.0,0.0,1.0
12089,11253.0,696500.0,0.0,0.0,0.0,1.0
19293,15714.0,224900.0,0.533333333,1.0,1.0,
12774,9071.0,655000.0,0.611111111,-1.0,0.0,1.0
13335,10095.0,794700.0,0.0,0.0,1.0,1.0
16443,14746.0,869500.0,0.0,0.0,1.0,
10904,12325.0,491600.0,0.0,0.0,0.0,1.0
10058,10827.0,644200.0,0.35,-1.0,0.0,1.0
14858,11948.0,522600.0,0.05,-1.0,1.0,
17333,15050.0,675300.0,0.25,0.0,0.0,
20609,17481.0,204500.0,0.417748918,1.0,0.0,
14502,11496.0,506700.0,0.25625,1.0,1.0,
16295,14483.0,776800.0,0.426190476,-1.0,0.0,
7196,11213.0,414200.0,0.436136364,1.0,0.0,1.0
18771,15841.0,267100.0,0.5,-1.0,0.0,
11328,13086.0,717700.0,0.3125,1.0,1.0,1.0
20330,17934.0,295700.0,0.0,0.0,0.0,
4888,10660.0,360500.0,0.27,1.0,1.0,1.0
10867,12331.0,684400.0,0.5,1.0,0.0,1.0
19456,17401.0,230400.0,0.0,0.0,1.0,
16288,14591.0,623100.0,0.0,0.0,1.0,
12509,8805.0,896500.0,0.0,0.0,0.0,1.0
686,10418.0,266700.0,0.0,0.0,0.0,1.0
11582,11247.0,680800.0,0.0,0.0,0.0,1.0
19304,17158.0,242400.0,0.338333333,1.0,1.0,
14578,11210.0,672200.0,0.39,1.0,0.0,
2464,10746.0,192100.0,0.2,-1.0,1.0,1.0
12547,9475.0,846400.0,0.462244898,1.0,0.0,1.0
12108,8805.0,896500.0,1.0,0.0,0.0,1.0
7159,11208.0,357600.0,0.9,1.0,0.0,1.0
16680,15243.0,504800.0,0.4,1.0,0.0,
5975,10766.0,279600.0,0.1,1.0,1.0,1.0
4596,10581.0,0.0,0.42,1.0,1.0,1.0
12483,10776.0,636800.0,0.0,0.0,1.0,1.0
13349,9240.0,722200.0,0.0,0.0,0.0,1.0
17208,11684.0,365500.0,0.283095238,1.0,1.0,
19821,16332.0,280200.0,0.0,0.0,1.0,
3988,10566.0,265200.0,0.0,0.0,1.0,1.0
14974,11886.0,453600.0,0.401515152,1.0,1.0,
6333,11469.0,320300.0,0.5,1.0,1.0,1.0
10005,12000.0,534300.0,0.5,0.0,1.0,1.0
781,10179.0,225700.0,0.48543771,1.0,1.0,1.0
17456,14300.0,524600.0,1.0,1.0,1.0,
6007,10783.0,396800.0,0.0,0.0,1.0,1.0
2198,10771.0,223600.0,0.0,0.0,0.0,1.0
14376,10762.0,767900.0,0.25,0.0,1.0,1.0
20793,17068.0,197000.0,0.933333333,1.0,1.0,
19201,16637.0,253500.0,0.15,0.0,1.0,
9929,12002.0,646700.0,0.4,-1.0,1.0,1.0
7010,11601.0,299000.0,0.0,0.0,1.0,1.0
18519,15843.0,329300.0,0.0,0.0,1.0,
12043,8540.0,712700.0,0.0,0.0,1.0,1.0
2379,10762.0,220500.0,0.52,1.0,1.0,1.0
17937,15268.0,384000.0,0.925,1.0,1.0,
11630,11260.0,797700.0,0.0,0.0,0.0,1.0
6541,10851.0,308500.0,0.6,-1.0,0.0,1.0
13559,10037.0,775100.0,0.54,1.0,1.0,1.0
20055,18254.0,335200.0,0.6875,1.0,0.0,
14760,11505.0,530600.0,0.18,-1.0,1.0,
5467,10761.0,298800.0,0.9,1.0,0.0,1.0
10890,12351.0,395700.0,0.0,0.0,1.0,1.0
6523,11518.0,527700.0,0.489153439,1.0,1.0,1.0
8996,11023.0,624300.0,0.5,1.0,0.0,1.0
5538,10987.0,187300.0,1.0,1.0,1.0,1.0
5343,11074.0,536700.0,1.0,0.0,1.0,1.0
18923,16275.0,320100.0,0.3,1.0,1.0,
4544,10739.0,272100.0,0.633333333,1.0,1.0,1.0
9963,12002.0,646700.0,0.1,0.0,1.0,1.0
15883,13739.0,519400.0,0.6,-1.0,1.0,
17052,14691.0,542200.0,0.291385281,1.0,0.0,
10261,11254.0,562000.0,0.395,1.0,0.0,1.0
12320,9265.0,666700.0,0.333333333,1.0,1.0,1.0
16834,14009.0,870500.0,0.535714286,1.0,1.0,
18360,11021.0,245900.0,0.0,0.0,0.0,
11426,11989.0,676900.0,0.54,1.0,0.0,1.0
19736,17751.0,395800.0,0.1,0.0,1.0,
7819,11811.0,327900.0,0.0,0.0,1.0,1.0
3461,11352.0,269700.0,0.0,0.0,1.0,1.0
4953,12159.0,500.0,0.375,1.0,0.0,1.0
9285,11280.0,928500.0,0.0,0.0,1.0,1.0
19791,16637.0,253500.0,0.125,0.0,1.0,
15206,11499.0,593500.0,0.6,-1.0,1.0,
7130,12042.0,562200.0,0.0,0.0,1.0,1.0
8111,12000.0,563000.0,0.458333333,1.0,1.0,1.0
16765,14806.0,403800.0,0.716666667,1.0,1.0,
20859,17205.0,176000.0,0.0,0.0,1.0,
19094,16570.0,297400.0,0.606939935,1.0,1.0,
9382,11754.0,295500.0,0.888888889,1.0,0.0,1.0
6202,11075.0,263500.0,0.0,0.0,1.0,1.0
3636,10418.0,266700.0,0.0,0.0,0.0,1.0
17258,14696.0,509700.0,0.75,0.0,0.0,
6302,12021.0,605800.0,0.6,1.0,1.0,1.0
393,10608.0,169000.0,0.5625,-1.0,0.0,1.0
3194,14790.0,457000.0,0.416666667,1.0,1.0,1.0
16,10464.0,167300.0,0.483854447,1.0,0.0,1.0
20459,17176.0,356300.0,0.0,0.0,0.0,
19371,17371.0,243400.0,0.0,0.0,1.0,
7425,11909.0,421200.0,0.40625,1.0,1.0,1.0
594,10536.0,250400.0,0.454545455,1.0,0.0,1.0
4732,10867.0,322100.0,0.250297619,-1.0,1.0,1.0
5855,12091.0,804400.0,0.466666667,1.0,0.0,1.0
10880,12346.0,502100.0,0.0,0.0,0.0,1.0
4811,10602.0,31200.0,1.0,0.0,0.0,1.0
10765,17137.0,295500.0,0.477777778,1.0,0.0,1.0
4808,10602.0,31200.0,0.0,0.0,0.0,1.0
11380,11989.0,676900.0,0.1,0.0,0.0,1.0
8688,11035.0,444700.0,0.55,1.0,0.0,1.0
164,10739.0,175900.0,0.3,1.0,1.0,1.0
672,10524.0,217400.0,0.372727273,-1.0,0.0,1.0
14595,11377.0,602900.0,0.352272727,1.0,0.0,
20697,17296.0,219500.0,0.545454545,1.0,1.0,
16353,14356.0,618600.0,0.0625,0.0,0.0,
15118,11839.0,519800.0,0.0,0.0,0.0,
5570,10879.0,298900.0,0.907407407,1.0,0.0,1.0
8024,11309.0,373000.0,0.0,0.0,0.0,1.0
11033,15780.0,265300.0,0.200446429,1.0,1.0,1.0
7789,11735.0,300500.0,0.625,1.0,1.0,1.0
4850,10507.0,381300.0,0.471170616,1.0,1.0,1.0
6578,10736.0,286200.0,0.0,0.0,0.0,1.0
4494,10600.0,0.0,0.0,0.0,1.0,1.0
3721,11084.0,340500.0,0.0,0.0,0.0,1.0
10968,12146.0,867700.0,0.0,0.0,1.0,1.0
6170,11034.0,372600.0,0.8,1.0,0.0,1.0
10075,12135.0,620500.0,0.438095238,1.0,1.0,1.0
1551,14746.0,463900.0,0.0,0.0,0.0,1.0
15108,10558.0,244600.0,0.0,0.0,0.0,
18736,15841.0,267100.0,0.25,1.0,0.0,
768,9318.0,726400.0,0.0,0.0,0.0,1.0
5721,10745.0,231100.0,0.0,0.0,0.0,1.0
9796,10664.0,225800.0,0.466666667,1.0,0.0,1.0
20820,17054.0,182600.0,0.75,1.0,0.0,
4530,10694.0,295200.0,0.0,0.0,0.0,1.0
12684,8931.0,762200.0,0.7,-1.0,1.0,1.0
19978,18248.0,365900.0,0.475,1.0,0.0,
18864,15700.0,254800.0,0.25,1.0,1.0,
3295,11717.0,251600.0,0.9,1.0,0.0,1.0
9043,10903.0,482000.0,0.5,0.0,0.0,1.0
1404,10359.0,221600.0,0.533333333,1.0,1.0,1.0
1383,10218.0,226400.0,0.429166667,1.0,0.0,1.0
10459,12271.0,810700.0,0.28,-1.0,1.0,1.0
1640,10565.0,0.0,0.0,0.0,0.0,1.0
14370,11193.0,452600.0,0.4,-1.0,1.0,1.0
8832,10982.0,628200.0,0.0,0.0,1.0,1.0
6436,11503.0,386200.0,0.5,0.0,0.0,1.0
9106,10850.0,519200.0,0.312857143,1.0,1.0,1.0
17870,10598.0,335100.0,0.0,0.0,1.0,
5476,10834.0,310700.0,0.75,0.0,1.0,1.0
12399,9808.0,931200.0,0.0,0.0,1.0,1.0
5091,10952.0,312100.0,0.0,0.0,1.0,1.0
13845,11136.0,667600.0,0.284848485,-1.0,1.0,1.0
17376,14513.0,568000.0,0.5,1.0,1.0,
3855,11478.0,302200.0,0.54,1.0,1.0,1.0
6518,11483.0,350400.0,0.0,0.0,0.0,1.0
10264,11526.0,337600.0,0.333333333,1.0,0.0,1.0
14110,11428.0,626200.0,0.416666667,1.0,1.0,1.0
7185,11194.0,398100.0,0.35,1.0,1.0,1.0
19251,16855.0,283500.0,0.260606061,1.0,1.0,
6641,11634.0,300500.0,0.766666667,1.0,1.0,1.0
5192,10847.0,245500.0,0.3,1.0,1.0,1.0
12603,9475.0,846400.0,1.0,-1.0,0.0,1.0
18576,15723.0,216300.0,0.431891026,-1.0,1.0,
20296,17934.0,295700.0,0.0,0.0,0.0,
2497,11027.0,248300.0,0.0,0.0,1.0,1.0
846,10384.0,194000.0,0.121428571,1.0,0.0,1.0
8766,10789.0,340100.0,0.4,1.0,1.0,1.0
12135,9029.0,742100.0,0.55,1.0,0.0,1.0
12090,11253.0,696500.0,0.2,1.0,0.0,1.0
12688,7824.0,653500.0,0.377322975,1.0,0.0,1.0
7998,11656.0,464000.0,0.0625,0.0,1.0,1.0
7371,11777.0,374600.0,0.0,0.0,1.0,1.0
14173,11521.0,743400.0,0.9,1.0,1.0,1.0
19896,17923.0,375800.0,0.0,0.0,1.0,
19084,16537.0,254000.0,0.0,0.0,1.0,
7168,11213.0,414200.0,0.45,1.0,0.0,1.0
2967,10839.0,183600.0,0.5,1.0,1.0,1.0
16047,10888.0,180900.0,0.0,0.0,1.0,
15772,12689.0,622000.0,0.1,0.0,1.0,
5800,10790.0,269400.0,0.454545455,1.0,0.0,1.0
17737,11325.0,256500.0,0.25,1.0,1.0,
18652,15826.0,0.0,0.3,0.0,1.0,
2533,10660.0,325800.0,0.25,-1.0,1.0,1.0
11272,11651.0,553700.0,0.55,1.0,0.0,1.0
20904,17205.0,176000.0,0.0,0.0,1.0,
15004,11922.0,623700.0,0.8125,-1.0,1.0,
8461,11883.0,363200.0,0.7,1.0,1.0,1.0
4930,10660.0,360500.0,0.4,-1.0,1.0,1.0
5929,10637.0,291500.0,0.666666667,1.0,0.0,1.0
8317,11295.0,413200.0,0.266666667,1.0,0.0,1.0
19430,16259.0,240500.0,0.125,0.0,1.0,
5684,10722.0,419700.0,0.0,0.0,0.0,1.0
16430,13786.0,753200.0,0.0,0.0,0.0,
5935,10691.0,345400.0,0.0,0.0,0.0,1.0
7404,11883.0,318100.0,0.433333333,1.0,0.0,1.0
6752,12091.0,437700.0,0.375,1.0,0.0,1.0
20179,17891.0,324100.0,0.0,0.0,1.0,
12962,9029.0,742100.0,0.308333333,-1.0,0.0,1.0
8295,11285.0,553700.0,0.454545455,1.0,0.0,1.0
7724,11715.0,446900.0,0.5125,1.0,0.0,1.0
8356,10532.0,597400.0,0.0,0.0,1.0,1.0
20837,16992.0,144800.0,0.0,0.0,1.0,
12516,9311.0,704600.0,0.0,0.0,0.0,1.0
11568,9071.0,655000.0,0.0,0.0,0.0,1.0
1828,10655.0,186500.0,0.066666667,0.0,1.0,1.0
12602,10822.0,309700.0,0.0,0.0,0.0,1.0
561,10640.0,240100.0,0.25,1.0,1.0,1.0
4115,10230.0,351400.0,0.5,1.0,1.0,1.0
5463,10834.0,310700.0,0.5,1.0,1.0,1.0
4450,10600.0,0.0,0.357142857,1.0,1.0,1.0
10501,12242.0,470300.0,0.166666667,1.0,0.0,1.0
18133,14855.0,504100.0,0.0,0.0,0.0,
4419,11879.0,659000.0,0.416666667,-1.0,0.0,1.0
20448,17013.0,348900.0,0.0,0.0,1.0,
18381,11922.0,623700.0,0.0,0.0,1.0,
10014,14828.0,884700.0,0.1,-1.0,1.0,1.0
19879,18491.0,469900.0,0.295833333,1.0,1.0,
15386,12680.0,513900.0,0.0,0.0,0.0,
2820,12425.0,553400.0,0.354166667,-1.0,1.0,1.0
17027,14830.0,100.0,0.525,-1.0,0.0,
5810,10983.0,352800.0,0.4375,1.0,1.0,1.0
16466,14828.0,884700.0,0.41,1.0,1.0,
9811,11278.0,737800.0,0.0,0.0,1.0,1.0
10830,12312.0,501000.0,0.410714286,1.0,0.0,1.0
20315,17822.0,278400.0,0.0,0.0,0.0,
17700,14766.0,0.0,0.272727273,1.0,1.0,
4908,10404.0,343500.0,0.6,1.0,0.0,1.0
19344,17388.0,228000.0,0.58,-1.0,1.0,
149,10881.0,453900.0,0.3,1.0,1.0,1.0
16972,15160.0,493200.0,0.65,1.0,0.0,
8587,11954.0,789300.0,0.558333333,1.0,1.0,1.0
15759,12159.0,500.0,0.1,0.0,0.0,
4456,14792.0,474200.0,0.5,0.0,1.0,1.0
7477,12016.0,315300.0,1.0,0.0,1.0,1.0
237,11067.0,330300.0,0.752777778,1.0,0.0,1.0
16197,14558.0,620200.0,0.0,0.0,1.0,
20501,17841.0,281200.0,0.791666667,1.0,1.0,
10885,15663.0,640800.0,0.0,0.0,0.0,1.0
7154,11208.0,357600.0,0.0,0.0,0.0,1.0
10242,11219.0,741100.0,0.397222222,1.0,1.0,1.0
13992,11252.0,645100.0,0.0,0.0,0.0,1.0
3086,11410.0,232600.0,0.711363636,1.0,1.0,1.0
633,10251.0,186500.0,0.311111111,1.0,0.0,1.0
2668,10974.0,215400.0,0.5,1.0,0.0,1.0
19343,17388.0,228000.0,0.5,-1.0,1.0,
20882,16992.0,144800.0,0.5,1.0,1.0,
10646,10699.0,296600.0,0.35,1.0,0.0,1.0
16132,14460.0,672900.0,0.45,1.0,0.0,
10179,12000.0,747200.0,0.493939394,1.0,1.0,1.0
15078,9189.0,602600.0,0.0,0.0,0.0,
12306,9265.0,666700.0,1.0,-1.0,1.0,1.0
19317,15871.0,244800.0,0.0,0.0,1.0,
14396,12257.0,411100.0,0.0,0.0,1.0,1.0
9782,10958.0,482500.0,0.2,1.0,0.0,1.0
5262,10736.0,286200.0,0.166666667,-1.0,0.0,1.0
8565,11028.0,624600.0,0.6,1.0,0.0,1.0
7457,11947.0,438900.0,0.0,0.0,0.0,1.0
12618,9189.0,602600.0,0.133333333,1.0,0.0,1.0
19466,17341.0,241100.0,0.0,0.0,0.0,
8010,11416.0,372800.0,0.477272727,1.0,0.0,1.0
20114,17929.0,296400.0,0.444444444,1.0,1.0,
1737,10572.0,260800.0,0.0,0.0,1.0,1.0
14771,11136.0,667600.0,0.0,0.0,1.0,
4267,10408.0,606400.0,0.0,0.0,0.0,1.0
19082,16537.0,254000.0,0.0,0.0,1.0,
2478,10799.0,211400.0,0.142857143,-1.0,0.0,1.0
10887,16429.0,350800.0,0.0,0.0,0.0,1.0
20888,17224.0,161700.0,0.0,0.0,0.0,
3718,11084.0,340500.0,0.1,0.0,0.0,1.0
6735,11269.0,391300.0,0.4,1.0,1.0,1.0
18496,17284.0,261400.0,0.0,0.0,1.0,
17394,10762.0,220500.0,0.0,0.0,1.0,
20104,17518.0,305800.0,0.25,1.0,1.0,
5202,10799.0,456100.0,0.0,0.0,1.0,1.0
19576,17565.0,295200.0,0.0,0.0,0.0,
16759,14806.0,403800.0,0.55,1.0,1.0,
14497,10450.0,425500.0,0.3,1.0,1.0,
7874,11858.0,480200.0,0.0,0.0,0.0,1.0
12914,10113.0,987100.0,0.0,0.0,1.0,1.0
14339,11015.0,625700.0,0.0,0.0,1.0,1.0
13309,9919.0,770200.0,0.0,0.0,0.0,1.0
20566,9071.0,655000.0,0.0,0.0,0.0,
6795,11800.0,339700.0,0.0,0.0,0.0,1.0
10924,12189.0,400.0,0.361111111,0.0,0.0,1.0
1126,10561.0,262600.0,0.522222222,1.0,1.0,1.0
17932,15268.0,384000.0,0.454545455,1.0,1.0,
20651,17302.0,271000.0,0.6,-1.0,0.0,
11712,12181.0,477500.0,1.0,0.0,1.0,1.0
4371,10404.0,343500.0,0.584848485,1.0,0.0,1.0
14401,10784.0,618700.0,0.0,0.0,1.0,1.0
18034,14876.0,621700.0,0.785,-1.0,1.0,
20891,11886.0,453600.0,0.0,0.0,1.0,
7452,11947.0,438900.0,0.4,0.0,0.0,1.0
6683,10835.0,254400.0,0.066666667,1.0,0.0,1.0
17790,14835.0,546400.0,0.25,-1.0,1.0,
9212,11466.0,756800.0,0.454545455,1.0,0.0,1.0
7653,11860.0,390300.0,0.35,-1.0,0.0,1.0
988,10867.0,322100.0,0.575,1.0,1.0,1.0
16314,10799.0,211400.0,0.0,0.0,0.0,
2855,10526.0,241700.0,0.0,0.0,1.0,1.0
11913,11067.0,330300.0,0.0,0.0,0.0,1.0
8885,10861.0,595700.0,0.576851852,1.0,0.0,1.0
16639,15292.0,456000.0,0.4,1.0,0.0,
15286,17841.0,281200.0,1.0,0.0,1.0,
17317,14888.0,514800.0,0.675,1.0,0.0,
17940,15239.0,441500.0,0.3,-1.0,1.0,
17169,14637.0,456400.0,0.0,0.0,0.0,
9750,12000.0,563000.0,0.433333333,1.0,1.0,1.0
3043,11410.0,232600.0,1.0,0.0,1.0,1.0
16336,14093.0,660700.0,0.5,1.0,0.0,
5023,10952.0,312100.0,0.3,1.0,1.0,1.0
20362,17388.0,308800.0,0.0,0.0,1.0,
3276,11735.0,241900.0,0.65,1.0,1.0,1.0
7258,11338.0,412100.0,0.54,1.0,1.0,1.0
3688,11084.0,340500.0,0.0,0.0,0.0,1.0
6838,11800.0,339700.0,0.0,0.0,0.0,1.0
12610,9137.0,575900.0,0.488636364,1.0,0.0,1.0
1317,10691.0,185200.0,0.414285714,-1.0,1.0,1.0
3228,11565.0,218800.0,0.733333333,1.0,0.0,1.0
17762,14692.0,620700.0,0.25,1.0,0.0,
19294,15714.0,224900.0,0.066666667,0.0,1.0,
9949,11925.0,613900.0,0.183333333,1.0,1.0,1.0
5780,11947.0,438900.0,0.552083333,1.0,0.0,1.0
10748,13065.0,583600.0,0.32,-1.0,1.0,1.0
16696,15024.0,712200.0,0.916666667,-1.0,0.0,
4629,10649.0,0.0,0.0,0.0,1.0,1.0
20357,17822.0,278400.0,0.4,-1.0,0.0,
1301,10677.0,0.0,0.5,1.0,1.0,1.0
15512,12920.0,633100.0,0.0,0.0,1.0,
20400,17467.0,255900.0,0.613095238,1.0,1.0,
13954,9764.0,796300.0,0.0,0.0,1.0,1.0
9997,11994.0,557700.0,0.1,1.0,0.0,1.0
5523,10900.0,271700.0,0.5,1.0,1.0,1.0
9696,11941.0,823100.0,0.15,0.0,1.0,1.0
1800,10697.0,610300.0,0.0,0.0,1.0,1.0
12380,9292.0,512800.0,0.175,1.0,1.0,1.0
9763,11167.0,733200.0,0.25,-1.0,1.0,1.0
6471,11483.0,350400.0,0.1,0.0,0.0,1.0
8668,11083.0,369500.0,0.236868687,1.0,1.0,1.0
15896,13381.0,696200.0,0.0,0.0,1.0,
19052,16458.0,321900.0,0.0,0.0,0.0,
3659,11000.0,405000.0,0.0,0.0,1.0,1.0
7083,11309.0,373000.0,0.0,0.0,0.0,1.0
16243,14354.0,762000.0,0.2,1.0,0.0,
11517,11834.0,461000.0,0.3,0.0,0.0,1.0
16006,13956.0,380700.0,0.377272727,1.0,1.0,
1287,11634.0,300500.0,0.05,0.0,1.0,1.0
2139,11572.0,337500.0,0.4,0.0,1.0,1.0
10959,12189.0,400.0,0.6,1.0,0.0,1.0
12446,9319.0,725200.0,0.1,0.0,0.0,1.0
12561,11100.0,685600.0,0.733333333,1.0,1.0,1.0
9970,12002.0,646700.0,0.0,0.0,1.0,1.0
16792,15104.0,803900.0,0.6,1.0,1.0,
13748,11242.0,600700.0,0.772727273,1.0,0.0,1.0
6925,11699.0,604400.0,0.4,1.0,0.0,1.0
9981,11933.0,486800.0,0.375,0.0,0.0,1.0
3615,16624.0,251800.0,0.0,0.0,0.0,1.0
7182,11194.0,398100.0,0.77,-1.0,1.0,1.0
17651,12991.0,679000.0,0.0,0.0,0.0,
6041,10783.0,396800.0,0.385,1.0,1.0,1.0
13926,11329.0,586100.0,0.336363636,-1.0,1.0,1.0
14400,11244.0,728900.0,0.75,1.0,1.0,1.0
4895,10660.0,360500.0,0.333333333,1.0,1.0,1.0
16827,15104.0,803900.0,0.0,0.0,1.0,
13355,10776.0,636800.0,1.0,1.0,1.0,1.0
12885,11253.0,696500.0,0.0,0.0,0.0,1.0
12277,9318.0,726400.0,0.0,0.0,0.0,1.0
4154,10126.0,0.0,0.4,-1.0,0.0,1.0
8938,11114.0,241700.0,0.4,-1.0,1.0,1.0
6572,10736.0,286200.0,0.0,0.0,0.0,1.0
4444,10517.0,254600.0,0.541666667,-1.0,1.0,1.0
19183,16654.0,265900.0,0.383333333,1.0,1.0,
407,10636.0,205000.0,0.0,0.0,0.0,1.0
19198,16637.0,253500.0,0.409090909,-1.0,1.0,
13457,10826.0,554100.0,0.4,0.0,0.0,1.0
16476,14084.0,495000.0,0.0,0.0,0.0,
8265,11295.0,413200.0,0.642857143,1.0,0.0,1.0
11155,11883.0,560400.0,0.203571429,-1.0,1.0,1.0
14338,11015.0,625700.0,0.0,0.0,1.0,1.0
11748,10921.0,300800.0,0.0,0.0,0.0,1.0
11732,12121.0,480000.0,0.54,1.0,1.0,1.0
16656,10834.0,310700.0,0.5,1.0,1.0,
11,10464.0,167300.0,0.1,-1.0,0.0,1.0
4773,10529.0,301900.0,0.5,1.0,1.0,1.0
1178,10599.0,219200.0,0.3,0.0,1.0,1.0
10824,16429.0,350800.0,0.0,0.0,0.0,1.0
2866,10744.0,229700.0,0.0,0.0,1.0,1.0
6501,11483.0,350400.0,0.358074534,1.0,0.0,1.0
9280,11280.0,928500.0,0.508333333,1.0,1.0,1.0
12270,9318.0,726400.0,0.0,0.0,0.0,1.0
2992,14558.0,620200.0,0.427020202,1.0,1.0,1.0
11353,12189.0,501200.0,0.0,0.0,0.0,1.0
7041,11063.0,321200.0,0.460016835,1.0,0.0,1.0
11684,12125.0,565100.0,0.105555556,-1.0,1.0,1.0
14724,11176.0,472800.0,0.533333333,1.0,1.0,
8959,11565.0,317300.0,0.35,1.0,0.0,1.0
12866,11247.0,680800.0,0.233333333,0.0,0.0,1.0
18131,18173.0,324700.0,0.332506887,1.0,0.0,
